2.183134e-07 -0.087046
2.193530e-07 -0.087233
2.203925e-07 -0.087878
2.214321e-07 -0.088247
2.224717e-07 -0.088494
2.235113e-07 -0.089253
2.245509e-07 -0.089620
2.255905e-07 -0.089552
2.266301e-07 -0.090254
2.276697e-07 -0.090109
2.287092e-07 -0.090759
2.297488e-07 -0.090798
2.307884e-07 -0.091141
2.318280e-07 -0.091396
2.328676e-07 -0.091736
2.339072e-07 -0.092022
2.349468e-07 -0.091968
2.359864e-07 -0.092233
2.370259e-07 -0.092548
2.380655e-07 -0.092558
2.391051e-07 -0.092675
2.401447e-07 -0.092774
2.411843e-07 -0.092743
2.422239e-07 -0.092810
2.432635e-07 -0.093143
2.443031e-07 -0.092888
2.453426e-07 -0.093164
2.463822e-07 -0.093229
2.474218e-07 -0.093234
2.484614e-07 -0.092909
2.495010e-07 -0.093148
2.505406e-07 -0.093346
2.515802e-07 -0.093133
2.526198e-07 -0.093268
2.536593e-07 -0.093356
2.546989e-07 -0.093374
2.557385e-07 -0.093408
2.567781e-07 -0.093338
2.578177e-07 -0.093094
2.588573e-07 -0.093307
2.598969e-07 -0.093307
2.609365e-07 -0.093070
2.619760e-07 -0.092849
2.630156e-07 -0.092979
2.640552e-07 -0.092649
2.650948e-07 -0.092795
2.661344e-07 -0.092670
2.671740e-07 -0.092415
2.682136e-07 -0.092017
2.692532e-07 -0.092262
2.702927e-07 -0.092191
2.713323e-07 -0.092246
2.723719e-07 -0.091601
2.734115e-07 -0.091601
2.744511e-07 -0.091703
2.754907e-07 -0.091398
2.765303e-07 -0.091378
2.775699e-07 -0.091268
2.786094e-07 -0.091105
2.796490e-07 -0.090936
2.806886e-07 -0.090618
2.817282e-07 -0.090663
2.827678e-07 -0.090338
2.838074e-07 -0.090301
2.848470e-07 -0.090106
2.858866e-07 -0.089911
2.869261e-07 -0.089623
2.879657e-07 -0.089485
2.890053e-07 -0.089300
2.900449e-07 -0.089238
2.910845e-07 -0.089373
2.921241e-07 -0.088879
2.931637e-07 -0.088447
2.942033e-07 -0.088421
2.952428e-07 -0.088247
2.962824e-07 -0.088143
2.973220e-07 -0.087979
2.983616e-07 -0.088011
2.994012e-07 -0.087753
3.004408e-07 -0.087418
3.014804e-07 -0.087467
3.025200e-07 -0.087059
3.035595e-07 -0.087215
3.045991e-07 -0.086768
3.056387e-07 -0.086373
3.066783e-07 -0.086581
3.077179e-07 -0.086058
3.087575e-07 -0.086100
3.097971e-07 -0.085959
3.108367e-07 -0.085777
3.118762e-07 -0.085915
3.129158e-07 -0.085686
3.139554e-07 -0.085743
3.149950e-07 -0.085348
3.160346e-07 -0.085047
3.170742e-07 -0.085106
3.181138e-07 -0.084800
3.191534e-07 -0.084821
3.201929e-07 -0.084431
3.212325e-07 -0.084264
3.222721e-07 -0.084522
3.233117e-07 -0.084178
3.243513e-07 -0.083736
3.253909e-07 -0.083747
3.264305e-07 -0.083453
3.274701e-07 -0.083461
3.285096e-07 -0.083318
3.295492e-07 -0.083094
3.305888e-07 -0.083055
3.316284e-07 -0.082561
3.326680e-07 -0.082426
3.337076e-07 -0.082122
3.347472e-07 -0.082044
3.357868e-07 -0.081688
3.368263e-07 -0.081719
3.378659e-07 -0.081183
3.389055e-07 -0.081113
3.399451e-07 -0.080853
3.409847e-07 -0.080858
3.420243e-07 -0.080593
3.430639e-07 -0.080362
3.441035e-07 -0.080125
3.451430e-07 -0.079883
3.461826e-07 -0.080096
3.472222e-07 -0.079545
3.482618e-07 -0.079472
3.493014e-07 -0.078929
3.503410e-07 -0.079080
3.513806e-07 -0.078939
3.524202e-07 -0.078768
3.534597e-07 -0.078536
3.544993e-07 -0.078765
3.555389e-07 -0.078081
3.565785e-07 -0.077884
3.576181e-07 -0.077811
